model,arm,condition_dir,author,run_id,call_index,prompt_kind,excerpt_present,marks_before,marks_after,generator_marks_after,boundary_method,response_words,model_version,finish_reason,latency_s,prompt_tokens,output_tokens,thinking_tokens
pro,c2,pro_c2,charles_dickens,10,2,continuation_with_prompt,True,268,895,895,per_call_sum,2945,gemini-2.5-pro,FinishReason.STOP,72.420625,2693,3747,3070
pro,c2,pro_c2,charles_dickens,10,3,continuation_with_prompt,True,895,1349,1349,per_call_sum,2020,gemini-2.5-pro,FinishReason.STOP,68.974114,2717,2653,2382
pro,c2,pro_c2,charles_dickens,10,4,continuation_with_prompt,True,1349,2054,2054,per_call_sum,3046,gemini-2.5-pro,FinishReason.STOP,86.381505,2691,3988,2439
pro,c2,pro_c2,charles_dickens,10,5,continuation_with_prompt,True,2054,2691,2691,per_call_sum,2308,gemini-2.5-pro,FinishReason.STOP,56.818633,2697,3146,1511
pro,c2,pro_c2,charles_dickens,10,6,continuation_with_prompt,True,2691,3407,3407,per_call_sum,3601,gemini-2.5-pro,FinishReason.MAX_TOKENS,77.396649,2702,4764,3424
pro,c2,pro_c2,charles_dickens,10,7,continuation_with_prompt,True,3407,4298,4298,per_call_sum,4216,gemini-2.5-pro,FinishReason.MAX_TOKENS,89.007707,2729,5485,2703
pro,c2,pro_c2,charles_dickens,10,8,continuation_with_prompt,True,4298,4658,4658,per_call_sum,1824,gemini-2.5-pro,FinishReason.STOP,70.831882,2734,2291,2667
pro,c2,pro_c2,charles_dickens,10,9,continuation_with_prompt,True,4658,5790,5790,per_call_sum,4312,gemini-2.5-pro,FinishReason.MAX_TOKENS,112.960759,2681,5793,2395
pro,c2,pro_c2,charles_dickens,10,10,continuation_with_prompt,True,5790,6325,6325,per_call_sum,2502,gemini-2.5-pro,FinishReason.STOP,91.862202,2741,3264,2836
pro,c2,pro_c2,mark_twain,1,1,initial,True,0,216,216,per_call_sum,967,gemini-2.5-pro,FinishReason.STOP,38.191266,2111,1285,2118
pro,c2,pro_c2,mark_twain,1,2,continuation_with_prompt,True,216,866,866,per_call_sum,2927,gemini-2.5-pro,FinishReason.STOP,88.269849,2761,3884,2412
pro,c2,pro_c2,mark_twain,1,3,continuation_with_prompt,True,866,1478,1478,per_call_sum,2860,gemini-2.5-pro,FinishReason.STOP,66.543668,2761,3797,2387
pro,c2,pro_c2,mark_twain,1,4,continuation_with_prompt,True,1478,2311,2311,per_call_sum,3877,gemini-2.5-pro,FinishReason.STOP,98.067086,2790,5071,2835
pro,c2,pro_c2,mark_twain,1,5,continuation_with_prompt,True,2311,3072,3072,per_call_sum,3443,gemini-2.5-pro,FinishReason.STOP,74.798618,2783,4541,2556
pro,c2,pro_c2,mark_twain,1,6,continuation_with_prompt,True,3072,3940,3940,per_call_sum,4025,gemini-2.5-pro,FinishReason.MAX_TOKENS,89.45808,2786,5174,3014
pro,c2,pro_c2,mark_twain,1,7,continuation_with_prompt,True,3940,4627,4627,per_call_sum,2980,gemini-2.5-pro,FinishReason.STOP,68.687383,2789,3967,2580
pro,c2,pro_c2,mark_twain,1,8,continuation_with_prompt,True,4627,5280,5280,per_call_sum,3163,gemini-2.5-pro,FinishReason.STOP,71.272508,2785,4030,2215
pro,c2,pro_c2,mark_twain,1,9,continuation_with_prompt,True,5280,5935,5935,per_call_sum,2846,gemini-2.5-pro,FinishReason.STOP,70.983223,2801,3668,2660
pro,c2,pro_c2,mark_twain,1,10,continuation_with_prompt,True,5935,6085,6085,per_call_sum,653,gemini-2.5-pro,FinishReason.MAX_TOKENS,110.957602,2787,855,7333
pro,c2,pro_c2,mark_twain,2,1,initial,True,0,150,150,per_call_sum,911,gemini-2.5-pro,FinishReason.STOP,42.591342,2105,1160,2007
pro,c2,pro_c2,mark_twain,2,2,continuation_with_prompt,True,150,660,660,per_call_sum,2539,gemini-2.5-pro,FinishReason.STOP,74.554554,2774,3384,2398
pro,c2,pro_c2,mark_twain,2,3,continuation_with_prompt,True,660,1517,1517,per_call_sum,4003,gemini-2.5-pro,FinishReason.STOP,88.679632,2815,5351,2200
pro,c2,pro_c2,mark_twain,2,4,continuation_with_prompt,True,1517,2194,2194,per_call_sum,3099,gemini-2.5-pro,FinishReason.STOP,91.608177,2810,4154,2397
pro,c2,pro_c2,mark_twain,2,5,continuation_with_prompt,True,2194,2936,2936,per_call_sum,3394,gemini-2.5-pro,FinishReason.STOP,76.78631,2789,4554,2379
pro,c2,pro_c2,mark_twain,2,6,continuation_with_prompt,True,2936,3730,3730,per_call_sum,4049,gemini-2.5-pro,FinishReason.STOP,89.057585,2796,5293,2585
pro,c2,pro_c2,mark_twain,2,7,continuation_with_prompt,True,3730,4355,4355,per_call_sum,3359,gemini-2.5-pro,FinishReason.STOP,78.2766,2779,4411,2716
pro,c2,pro_c2,mark_twain,2,8,continuation_with_prompt,True,4355,4867,4867,per_call_sum,2708,gemini-2.5-pro,FinishReason.STOP,86.200865,2780,3502,2363
pro,c2,pro_c2,mark_twain,2,9,continuation_with_prompt,True,4867,5462,5462,per_call_sum,2931,gemini-2.5-pro,FinishReason.STOP,88.531703,2789,3822,2257
pro,c2,pro_c2,mark_twain,2,10,continuation_with_prompt,True,5462,5886,5886,per_call_sum,2447,gemini-2.5-pro,FinishReason.STOP,125.268283,2792,3169,3095
pro,c2,pro_c2,mark_twain,2,11,continuation_with_prompt,True,5886,6827,6827,per_call_sum,4152,gemini-2.5-pro,FinishReason.STOP,81.811016,2790,5544,2152
pro,c2,pro_c2,mark_twain,3,1,initial,True,0,293,293,per_call_sum,1191,gemini-2.5-pro,FinishReason.STOP,46.141848,2111,1603,2232
pro,c2,pro_c2,mark_twain,3,2,continuation_with_prompt,True,293,835,835,per_call_sum,2373,gemini-2.5-pro,FinishReason.STOP,61.987881,2800,3140,2094
pro,c2,pro_c2,mark_twain,3,3,continuation_with_prompt,True,835,1607,1607,per_call_sum,3393,gemini-2.5-pro,FinishReason.STOP,83.508294,2781,4523,2485
pro,c2,pro_c2,mark_twain,3,4,continuation_with_prompt,True,1607,2206,2206,per_call_sum,2956,gemini-2.5-pro,FinishReason.STOP,84.96104,2771,3809,2624
pro,c2,pro_c2,mark_twain,3,5,continuation_with_prompt,True,2206,2798,2798,per_call_sum,2771,gemini-2.5-pro,FinishReason.STOP,72.249753,2766,3573,2491
pro,c2,pro_c2,mark_twain,3,6,continuation_with_prompt,True,2798,3409,3409,per_call_sum,2853,gemini-2.5-pro,FinishReason.STOP,76.739305,2762,3733,2721
pro,c2,pro_c2,mark_twain,3,7,continuation_with_prompt,True,3409,4200,4200,per_call_sum,3844,gemini-2.5-pro,FinishReason.STOP,89.68346,2788,4882,2849
pro,c2,pro_c2,mark_twain,3,8,continuation_with_prompt,True,4200,4897,4897,per_call_sum,2794,gemini-2.5-pro,FinishReason.STOP,88.886915,2750,3876,2352
pro,c2,pro_c2,mark_twain,3,9,continuation_with_prompt,True,4897,5685,5685,per_call_sum,2945,gemini-2.5-pro,FinishReason.STOP,97.569204,2768,4093,2508
pro,c2,pro_c2,mark_twain,3,10,continuation_with_prompt,True,5685,6503,6503,per_call_sum,3706,gemini-2.5-pro,FinishReason.STOP,117.11793,2812,4857,2655
pro,c2,pro_c2,mark_twain,4,1,initial,True,0,196,196,per_call_sum,1043,gemini-2.5-pro,FinishReason.STOP,35.409461,2105,1360,1724
pro,c2,pro_c2,mark_twain,4,2,continuation_with_prompt,True,196,993,993,per_call_sum,3988,gemini-2.5-pro,FinishReason.MAX_TOKENS,109.793951,2803,5252,2936
pro,c2,pro_c2,mark_twain,4,3,continuation_with_prompt,True,993,1421,1421,per_call_sum,2636,gemini-2.5-pro,FinishReason.STOP,68.103138,2805,3370,2486
pro,c2,pro_c2,mark_twain,4,4,continuation_with_prompt,True,1421,1923,1923,per_call_sum,3332,gemini-2.5-pro,FinishReason.STOP,73.873338,2754,4173,2507
pro,c2,pro_c2,mark_twain,4,5,continuation_with_prompt,True,1923,2651,2651,per_call_sum,4055,gemini-2.5-pro,FinishReason.MAX_TOKENS,95.15772,2754,5302,2886
pro,c2,pro_c2,mark_twain,4,6,continuation_with_prompt,True,2651,3349,3349,per_call_sum,3579,gemini-2.5-pro,FinishReason.STOP,80.721078,2827,4685,2166
pro,c2,pro_c2,mark_twain,4,7,continuation_with_prompt,True,3349,3862,3862,per_call_sum,2941,gemini-2.5-pro,FinishReason.STOP,85.978652,2758,3806,2208
pro,c2,pro_c2,mark_twain,4,8,continuation_with_prompt,True,3862,4328,4328,per_call_sum,2849,gemini-2.5-pro,FinishReason.STOP,86.3325,2753,3608,2431
pro,c2,pro_c2,mark_twain,4,9,continuation_with_prompt,True,4328,4736,4736,per_call_sum,2481,gemini-2.5-pro,FinishReason.STOP,86.897693,2760,3122,3102
pro,c2,pro_c2,mark_twain,4,10,continuation_with_prompt,True,4736,5525,5525,per_call_sum,3797,gemini-2.5-pro,FinishReason.STOP,212.700817,2754,5038,2368
pro,c2,pro_c2,mark_twain,4,11,continuation_with_prompt,True,5525,6071,6071,per_call_sum,2616,gemini-2.5-pro,FinishReason.STOP,70.222033,2770,3461,2615
pro,c2,pro_c2,mark_twain,5,1,initial,True,0,238,238,per_call_sum,1011,gemini-2.5-pro,FinishReason.STOP,43.271684,2111,1364,2233
pro,c2,pro_c2,mark_twain,5,2,continuation_with_prompt,True,238,960,960,per_call_sum,3088,gemini-2.5-pro,FinishReason.STOP,80.691095,2809,4123,2586
pro,c2,pro_c2,mark_twain,5,3,continuation_with_prompt,True,960,1755,1755,per_call_sum,3593,gemini-2.5-pro,FinishReason.STOP,105.968848,2786,4743,2400
pro,c2,pro_c2,mark_twain,5,4,continuation_with_prompt,True,1755,2257,2257,per_call_sum,2141,gemini-2.5-pro,FinishReason.STOP,60.632095,2774,2920,2204
pro,c2,pro_c2,mark_twain,5,5,continuation_with_prompt,True,2257,2757,2757,per_call_sum,2457,gemini-2.5-pro,FinishReason.STOP,68.919832,2780,3248,2677
pro,c2,pro_c2,mark_twain,5,6,continuation_with_prompt,True,2757,3266,3266,per_call_sum,2342,gemini-2.5-pro,FinishReason.STOP,64.536074,2797,3069,2342
pro,c2,pro_c2,mark_twain,5,7,continuation_with_prompt,True,3266,3844,3844,per_call_sum,2487,gemini-2.5-pro,FinishReason.STOP,70.912794,2794,3375,2642
pro,c2,pro_c2,mark_twain,5,8,continuation_with_prompt,True,3844,4554,4554,per_call_sum,2776,gemini-2.5-pro,FinishReason.STOP,77.546745,2783,3813,2655
pro,c2,pro_c2,mark_twain,5,9,continuation_with_prompt,True,4554,5331,5331,per_call_sum,3270,gemini-2.5-pro,FinishReason.STOP,84.256835,2759,4506,2883
pro,c2,pro_c2,mark_twain,5,10,continuation_with_prompt,True,5331,5898,5898,per_call_sum,2542,gemini-2.5-pro,FinishReason.STOP,67.879479,2769,3403,2246
pro,c2,pro_c2,mark_twain,5,11,continuation_with_prompt,True,5898,6453,6453,per_call_sum,2596,gemini-2.5-pro,FinishReason.STOP,71.443858,2791,3431,2471
pro,c2,pro_c2,mark_twain,6,1,initial,True,0,202,202,per_call_sum,1088,gemini-2.5-pro,FinishReason.STOP,46.780821,2105,1399,2022
pro,c2,pro_c2,mark_twain,6,2,continuation_with_prompt,True,202,619,619,per_call_sum,2560,gemini-2.5-pro,FinishReason.STOP,77.372339,2800,3263,2650
pro,c2,pro_c2,mark_twain,6,3,continuation_with_prompt,True,619,1291,1291,per_call_sum,3667,gemini-2.5-pro,FinishReason.STOP,73.426535,2743,4776,2428
pro,c2,pro_c2,mark_twain,6,4,continuation_with_prompt,True,1291,1896,1896,per_call_sum,3097,gemini-2.5-pro,FinishReason.STOP,67.127525,2766,3972,2463
pro,c2,pro_c2,mark_twain,6,5,continuation_with_prompt,True,1896,2398,2398,per_call_sum,2598,gemini-2.5-pro,FinishReason.STOP,74.142999,2782,3374,2321
pro,c2,pro_c2,mark_twain,6,6,continuation_with_prompt,True,2398,2832,2832,per_call_sum,2766,gemini-2.5-pro,FinishReason.STOP,76.538078,2780,3509,2519
pro,c2,pro_c2,mark_twain,6,7,continuation_with_prompt,True,2832,3249,3249,per_call_sum,2804,gemini-2.5-pro,FinishReason.STOP,93.004971,2739,3494,873
pro,c2,pro_c2,mark_twain,6,8,continuation_with_prompt,True,3249,3772,3772,per_call_sum,2913,gemini-2.5-pro,FinishReason.STOP,64.449899,2738,3691,2253
pro,c2,pro_c2,mark_twain,6,9,continuation_with_prompt,True,3772,4759,4759,per_call_sum,4108,gemini-2.5-pro,FinishReason.MAX_TOKENS,109.149272,2779,5611,2577
pro,c2,pro_c2,mark_twain,6,10,continuation_with_prompt,True,4759,5405,5405,per_call_sum,3109,gemini-2.5-pro,FinishReason.STOP,75.690736,2829,4140,2448
pro,c2,pro_c2,mark_twain,6,11,continuation_with_prompt,True,5405,6188,6188,per_call_sum,3724,gemini-2.5-pro,FinishReason.STOP,81.052649,2820,4891,2463
pro,c2,pro_c2,mark_twain,7,1,initial,True,0,334,334,per_call_sum,1402,gemini-2.5-pro,FinishReason.STOP,42.965684,2111,1888,2057
pro,c2,pro_c2,mark_twain,7,2,continuation_with_prompt,True,334,951,951,per_call_sum,3000,gemini-2.5-pro,FinishReason.STOP,78.107275,2800,3952,2753
pro,c2,pro_c2,mark_twain,7,3,continuation_with_prompt,True,951,1462,1462,per_call_sum,2176,gemini-2.5-pro,FinishReason.STOP,61.182483,2812,2901,2748
pro,c2,pro_c2,mark_twain,7,4,continuation_with_prompt,True,1462,2185,2185,per_call_sum,2976,gemini-2.5-pro,FinishReason.STOP,101.571113,2800,4057,2335
pro,c2,pro_c2,mark_twain,7,5,continuation_with_prompt,True,2185,2746,2746,per_call_sum,2423,gemini-2.5-pro,FinishReason.STOP,105.207875,2823,3203,3194
pro,c2,pro_c2,mark_twain,7,6,continuation_with_prompt,True,2746,3351,3351,per_call_sum,2791,gemini-2.5-pro,FinishReason.STOP,75.767055,2805,3701,2827
pro,c2,pro_c2,mark_twain,7,7,continuation_with_prompt,True,3351,4109,4109,per_call_sum,3413,gemini-2.5-pro,FinishReason.STOP,77.235993,2788,4506,2368
pro,c2,pro_c2,mark_twain,7,8,continuation_with_prompt,True,4109,4688,4688,per_call_sum,2574,gemini-2.5-pro,FinishReason.STOP,64.955573,2807,3418,2516
pro,c2,pro_c2,mark_twain,7,9,continuation_with_prompt,True,4688,5376,5376,per_call_sum,3059,gemini-2.5-pro,FinishReason.STOP,97.598792,2761,4146,2431
pro,c2,pro_c2,mark_twain,7,10,continuation_with_prompt,True,5376,5887,5887,per_call_sum,2132,gemini-2.5-pro,FinishReason.STOP,110.40811,2861,2958,2595
pro,c2,pro_c2,mark_twain,7,11,continuation_with_prompt,True,5887,6564,6564,per_call_sum,3002,gemini-2.5-pro,FinishReason.STOP,97.169895,2784,4021,2567
pro,c2,pro_c2,mark_twain,8,1,initial,True,0,199,199,per_call_sum,1199,gemini-2.5-pro,FinishReason.STOP,39.869837,2105,1547,2212
pro,c2,pro_c2,mark_twain,8,2,continuation_with_prompt,True,199,683,683,per_call_sum,2625,gemini-2.5-pro,FinishReason.STOP,67.221246,2776,3361,2858
pro,c2,pro_c2,mark_twain,8,3,continuation_with_prompt,True,683,1384,1384,per_call_sum,3522,gemini-2.5-pro,FinishReason.STOP,86.119416,2793,4574,2505
pro,c2,pro_c2,mark_twain,8,4,continuation_with_prompt,True,1384,1947,1947,per_call_sum,2883,gemini-2.5-pro,FinishReason.STOP,80.384631,2754,3785,2163
pro,c2,pro_c2,mark_twain,8,5,continuation_with_prompt,True,1947,2490,2490,per_call_sum,2942,gemini-2.5-pro,FinishReason.STOP,143.521816,2774,3857,1087
pro,c2,pro_c2,mark_twain,8,6,continuation_with_prompt,True,2490,2890,2890,per_call_sum,2339,gemini-2.5-pro,FinishReason.STOP,71.819008,2820,3060,2304
pro,c2,pro_c2,mark_twain,8,7,continuation_with_prompt,True,2890,3634,3634,per_call_sum,3527,gemini-2.5-pro,FinishReason.STOP,83.128729,2772,4695,2614
pro,c2,pro_c2,mark_twain,8,8,continuation_with_prompt,True,3634,3977,3977,per_call_sum,2148,gemini-2.5-pro,FinishReason.STOP,66.503983,2817,2752,3096
pro,c2,pro_c2,mark_twain,8,9,continuation_with_prompt,True,3977,4647,4647,per_call_sum,3568,gemini-2.5-pro,FinishReason.STOP,78.90949,2748,4607,2444
pro,c2,pro_c2,mark_twain,8,10,continuation_with_prompt,True,4647,5237,5237,per_call_sum,2963,gemini-2.5-pro,FinishReason.STOP,82.235079,2797,3877,2282
pro,c2,pro_c2,mark_twain,8,11,continuation_with_prompt,True,5237,5943,5943,per_call_sum,3159,gemini-2.5-pro,FinishReason.STOP,76.925567,2826,4189,2435
pro,c2,pro_c2,mark_twain,8,12,continuation_with_prompt,True,5943,6374,6374,per_call_sum,2365,gemini-2.5-pro,FinishReason.STOP,79.213187,2841,3071,2489
pro,c2,pro_c2,mark_twain,9,1,initial,True,0,222,222,per_call_sum,912,gemini-2.5-pro,FinishReason.STOP,37.18785,2111,1267,2177
pro,c2,pro_c2,mark_twain,9,2,continuation_with_prompt,True,222,1160,1160,per_call_sum,3940,gemini-2.5-pro,FinishReason.STOP,90.829637,2793,5310,2525
pro,c2,pro_c2,mark_twain,9,3,continuation_with_prompt,True,1160,2010,2010,per_call_sum,3606,gemini-2.5-pro,FinishReason.STOP,112.083362,2794,4796,2713
pro,c2,pro_c2,mark_twain,9,4,continuation_with_prompt,True,2010,2683,2683,per_call_sum,3012,gemini-2.5-pro,FinishReason.STOP,94.489962,2794,4065,2125
pro,c2,pro_c2,mark_twain,9,5,continuation_with_prompt,True,2683,3265,3265,per_call_sum,2418,gemini-2.5-pro,FinishReason.STOP,83.316497,2819,3238,2547
pro,c2,pro_c2,mark_twain,9,6,continuation_with_prompt,True,3265,3898,3898,per_call_sum,3059,gemini-2.5-pro,FinishReason.STOP,75.47808,2791,4044,2315
pro,c2,pro_c2,mark_twain,9,7,continuation_with_prompt,True,3898,4462,4462,per_call_sum,2872,gemini-2.5-pro,FinishReason.STOP,72.799996,2789,3676,2645
pro,c2,pro_c2,mark_twain,9,8,continuation_with_prompt,True,4462,5104,5104,per_call_sum,3410,gemini-2.5-pro,FinishReason.STOP,73.329169,2758,4349,2330
pro,c2,pro_c2,mark_twain,9,9,continuation_with_prompt,True,5104,5821,5821,per_call_sum,3104,gemini-2.5-pro,FinishReason.STOP,84.869233,2813,4241,2397
pro,c2,pro_c2,mark_twain,9,10,continuation_with_prompt,True,5821,6457,6457,per_call_sum,2769,gemini-2.5-pro,FinishReason.STOP,83.718575,2819,3571,2132
pro,c2,pro_c2,mark_twain,10,1,initial,True,0,260,260,per_call_sum,1380,gemini-2.5-pro,FinishReason.STOP,44.580569,2105,1743,2110
pro,c2,pro_c2,mark_twain,10,2,continuation_with_prompt,True,260,920,920,per_call_sum,3194,gemini-2.5-pro,FinishReason.STOP,71.781283,2755,4192,2506
pro,c2,pro_c2,mark_twain,10,3,continuation_with_prompt,True,920,1482,1482,per_call_sum,2912,gemini-2.5-pro,FinishReason.STOP,69.210847,2807,3861,2363
pro,c2,pro_c2,mark_twain,10,4,continuation_with_prompt,True,1482,2165,2165,per_call_sum,3423,gemini-2.5-pro,FinishReason.STOP,74.013175,2861,4410,2769
pro,c2,pro_c2,mark_twain,10,5,continuation_with_prompt,True,2165,2917,2917,per_call_sum,3702,gemini-2.5-pro,FinishReason.STOP,78.447356,2751,4874,2639
pro,c2,pro_c2,mark_twain,10,6,continuation_with_prompt,True,2917,3391,3391,per_call_sum,2566,gemini-2.5-pro,FinishReason.STOP,63.347296,2792,3392,2736
pro,c2,pro_c2,mark_twain,10,7,continuation_with_prompt,True,3391,3926,3926,per_call_sum,2847,gemini-2.5-pro,FinishReason.STOP,84.555948,2777,3706,2333
pro,c2,pro_c2,mark_twain,10,8,continuation_with_prompt,True,3926,4658,4658,per_call_sum,3115,gemini-2.5-pro,FinishReason.STOP,93.845834,2814,4206,2571
pro,c2,pro_c2,mark_twain,10,9,continuation_with_prompt,True,4658,5509,5509,per_call_sum,3845,gemini-2.5-pro,FinishReason.STOP,82.988297,2806,5074,2739
pro,c2,pro_c2,mark_twain,10,10,continuation_with_prompt,True,5509,6049,6049,per_call_sum,2756,gemini-2.5-pro,FinishReason.STOP,77.013383,2764,3595,2768
pro,c2,pro_c2,arthur_conan_doyle,1,1,initial,True,0,293,293,per_call_sum,1160,gemini-2.5-pro,FinishReason.STOP,37.3581,1967,1493,1907
pro,c2,pro_c2,arthur_conan_doyle,1,2,continuation_with_prompt,True,293,1039,1039,per_call_sum,2988,gemini-2.5-pro,FinishReason.STOP,89.433952,2640,3853,2477
pro,c2,pro_c2,arthur_conan_doyle,1,3,continuation_with_prompt,True,1039,1583,1583,per_call_sum,2498,gemini-2.5-pro,FinishReason.STOP,73.446842,2636,3195,2264
pro,c2,pro_c2,arthur_conan_doyle,1,4,continuation_with_prompt,True,1583,2496,2496,per_call_sum,3599,gemini-2.5-pro,FinishReason.STOP,83.023269,2632,4794,2576
pro,c2,pro_c2,arthur_conan_doyle,1,5,continuation_with_prompt,True,2496,3087,3087,per_call_sum,2429,gemini-2.5-pro,FinishReason.STOP,79.803495,2636,3234,2813
pro,c2,pro_c2,arthur_conan_doyle,1,6,continuation_with_prompt,True,3087,3777,3777,per_call_sum,3108,gemini-2.5-pro,FinishReason.STOP,76.525977,2657,3947,2962
pro,c2,pro_c2,arthur_conan_doyle,1,7,continuation_with_prompt,True,3777,4668,4668,per_call_sum,3872,gemini-2.5-pro,FinishReason.STOP,83.563638,2615,5035,2318
pro,c2,pro_c2,arthur_conan_doyle,1,8,continuation_with_prompt,True,4668,5225,5225,per_call_sum,2613,gemini-2.5-pro,FinishReason.STOP,96.838013,2614,3258,3432
pro,c2,pro_c2,arthur_conan_doyle,1,9,continuation_with_prompt,True,5225,5955,5955,per_call_sum,2705,gemini-2.5-pro,FinishReason.STOP,92.34652,2645,3557,2626
pro,c2,pro_c2,arthur_conan_doyle,1,10,continuation_with_prompt,True,5955,6868,6868,per_call_sum,3671,gemini-2.5-pro,FinishReason.STOP,78.707532,2662,4721,2289
pro,c2,pro_c2,arthur_conan_doyle,2,1,initial,True,0,306,306,per_call_sum,1546,gemini-2.5-pro,FinishReason.STOP,59.104423,1941,1992,2007
pro,c2,pro_c2,arthur_conan_doyle,2,2,continuation_with_prompt,True,306,615,615,per_call_sum,1767,gemini-2.5-pro,FinishReason.STOP,48.91516,2612,2209,2373
pro,c2,pro_c2,arthur_conan_doyle,2,3,continuation_with_prompt,True,615,1019,1019,per_call_sum,2393,gemini-2.5-pro,FinishReason.STOP,83.318374,2629,3038,2382
pro,c2,pro_c2,arthur_conan_doyle,2,4,continuation_with_prompt,True,1019,1437,1437,per_call_sum,2416,gemini-2.5-pro,FinishReason.STOP,77.357112,2620,3071,2793
pro,c2,pro_c2,arthur_conan_doyle,2,5,continuation_with_prompt,True,1437,2005,2005,per_call_sum,2619,gemini-2.5-pro,FinishReason.STOP,77.953916,2593,3408,2396
pro,c2,pro_c2,arthur_conan_doyle,2,6,continuation_with_prompt,True,2005,2415,2415,per_call_sum,2165,gemini-2.5-pro,FinishReason.STOP,75.98893,2629,2738,2272
pro,c2,pro_c2,arthur_conan_doyle,2,7,continuation_with_prompt,True,2415,3029,3029,per_call_sum,3581,gemini-2.5-pro,FinishReason.STOP,84.066157,2592,4473,2718
pro,c2,pro_c2,arthur_conan_doyle,2,8,continuation_with_prompt,True,3029,3523,3523,per_call_sum,2473,gemini-2.5-pro,FinishReason.STOP,74.889426,2616,3097,2189
pro,c2,pro_c2,arthur_conan_doyle,2,9,continuation_with_prompt,True,3523,4247,4247,per_call_sum,3300,gemini-2.5-pro,FinishReason.STOP,127.123023,2590,4243,2695
pro,c2,pro_c2,arthur_conan_doyle,2,10,continuation_with_prompt,True,4247,4879,4879,per_call_sum,3230,gemini-2.5-pro,FinishReason.STOP,78.56932,2598,4056,2616
pro,c2,pro_c2,arthur_conan_doyle,2,11,continuation_with_prompt,True,4879,5668,5668,per_call_sum,3863,gemini-2.5-pro,FinishReason.STOP,104.607382,2592,4898,2612
pro,c2,pro_c2,arthur_conan_doyle,2,12,continuation_with_prompt,True,5668,6298,6298,per_call_sum,2962,gemini-2.5-pro,FinishReason.STOP,76.496918,2604,3816,2713
pro,c2,pro_c2,arthur_conan_doyle,3,1,initial,True,0,200,200,per_call_sum,1220,gemini-2.5-pro,FinishReason.STOP,40.780996,1867,1494,2242
pro,c2,pro_c2,arthur_conan_doyle,3,2,continuation_with_prompt,True,200,738,738,per_call_sum,2728,gemini-2.5-pro,FinishReason.STOP,70.069246,2520,3382,2438
pro,c2,pro_c2,arthur_conan_doyle,3,3,continuation_with_prompt,True,738,1464,1464,per_call_sum,3677,gemini-2.5-pro,FinishReason.STOP,71.349998,2525,4600,2124
pro,c2,pro_c2,arthur_conan_doyle,3,4,continuation_with_prompt,True,1464,1889,1889,per_call_sum,2221,gemini-2.5-pro,FinishReason.STOP,71.207432,2533,2789,2394
pro,c2,pro_c2,arthur_conan_doyle,3,5,continuation_with_prompt,True,1889,2498,2498,per_call_sum,2720,gemini-2.5-pro,FinishReason.STOP,66.406388,2517,3510,2385
pro,c2,pro_c2,arthur_conan_doyle,3,6,continuation_with_prompt,True,2498,3161,3161,per_call_sum,3261,gemini-2.5-pro,FinishReason.STOP,79.456146,2523,4091,1786
pro,c2,pro_c2,arthur_conan_doyle,3,7,continuation_with_prompt,True,3161,3737,3737,per_call_sum,3090,gemini-2.5-pro,FinishReason.STOP,92.034,2522,3884,3134
pro,c2,pro_c2,arthur_conan_doyle,3,8,continuation_with_prompt,True,3737,4413,4413,per_call_sum,3338,gemini-2.5-pro,FinishReason.STOP,85.768262,2542,4211,2963
pro,c2,pro_c2,arthur_conan_doyle,3,9,continuation_with_prompt,True,4413,5115,5115,per_call_sum,3517,gemini-2.5-pro,FinishReason.STOP,72.133345,2546,4452,2307
pro,c2,pro_c2,arthur_conan_doyle,3,10,continuation_with_prompt,True,5115,5592,5592,per_call_sum,2440,gemini-2.5-pro,FinishReason.STOP,56.553794,2514,3082,2348
pro,c2,pro_c2,arthur_conan_doyle,3,11,continuation_with_prompt,True,5592,6195,6195,per_call_sum,3135,gemini-2.5-pro,FinishReason.STOP,72.229379,2553,3946,2725
pro,c2,pro_c2,arthur_conan_doyle,4,1,initial,True,0,249,249,per_call_sum,991,gemini-2.5-pro,FinishReason.STOP,36.155294,1967,1303,2085
pro,c2,pro_c2,arthur_conan_doyle,4,2,continuation_with_prompt,True,249,870,870,per_call_sum,2642,gemini-2.5-pro,FinishReason.STOP,59.297835,2646,3458,2248
pro,c2,pro_c2,arthur_conan_doyle,4,3,continuation_with_prompt,True,870,1661,1661,per_call_sum,3430,gemini-2.5-pro,FinishReason.STOP,82.735248,2627,4461,2668
pro,c2,pro_c2,arthur_conan_doyle,4,4,continuation_with_prompt,True,1661,2339,2339,per_call_sum,2696,gemini-2.5-pro,FinishReason.STOP,65.635437,2638,3481,2548
pro,c2,pro_c2,arthur_conan_doyle,4,5,continuation_with_prompt,True,2339,3065,3065,per_call_sum,3324,gemini-2.5-pro,FinishReason.STOP,72.186218,2617,4241,2464
pro,c2,pro_c2,arthur_conan_doyle,4,6,continuation_with_prompt,True,3065,3598,3598,per_call_sum,2297,gemini-2.5-pro,FinishReason.STOP,64.231413,2625,2994,3056
pro,c2,pro_c2,arthur_conan_doyle,4,7,continuation_with_prompt,True,3598,4254,4254,per_call_sum,2842,gemini-2.5-pro,FinishReason.STOP,79.014454,2613,3571,2217
pro,c2,pro_c2,arthur_conan_doyle,4,8,continuation_with_prompt,True,4254,5298,5298,per_call_sum,4422,gemini-2.5-pro,FinishReason.MAX_TOKENS,100.977718,2658,5601,2587
