author_set,condition,feature,chunk_size,author,prompt_source_book,n_runs,n_correct,accuracy
new,pro,f1,4000,john_c_hutcheson,gutenberg_texts/21107.txt,5,0,0.0
new,pro,f1,4000,john_c_hutcheson,gutenberg_texts/24267.txt,5,0,0.0
new,pro,f1,4000,kathleen_thompson_norris,gutenberg_texts/3635.txt,5,0,0.0
new,pro,f1,4000,kathleen_thompson_norris,gutenberg_texts/4787.txt,5,0,0.0
new,pro,f1,4000,louis_joseph_vance,gutenberg_texts/8741.txt,5,4,0.8
new,pro,f1,4000,louis_joseph_vance,gutenberg_texts/9378.txt,5,3,0.6
new,pro,f1,4000,luis_senarens,gutenberg_texts/54629.txt,5,0,0.0
new,pro,f1,4000,luis_senarens,gutenberg_texts/54648.txt,5,0,0.0
new,pro,f1,4000,mildred_wirt,gutenberg_texts/34592.txt,5,0,0.0
new,pro,f1,4000,mildred_wirt,gutenberg_texts/34832.txt,5,0,0.0
new,pro,f1,4000,robert_sidney_bowen,gutenberg_texts/32331.txt,5,0,0.0
new,pro,f1,4000,robert_sidney_bowen,gutenberg_texts/32440.txt,5,0,0.0
new,pro,f1,4000,susan_warner,gutenberg_texts/16918.txt,5,0,0.0
new,pro,f1,4000,susan_warner,gutenberg_texts/8874.txt,5,0,0.0
new,pro,f3,1000,arthur_scott_bailey,gutenberg_texts/18656.txt,5,0,0.0
new,pro,f3,1000,arthur_scott_bailey,gutenberg_texts/9462.txt,5,1,0.2
new,pro,f3,1000,ethel_m_dell,gutenberg_texts/12360.txt,5,0,0.0
new,pro,f3,1000,ethel_m_dell,gutenberg_texts/13960.txt,5,0,0.0
new,pro,f3,1000,harold_l_goodwin,gutenberg_texts/31581.txt,5,5,1.0
new,pro,f3,1000,harold_l_goodwin,gutenberg_texts/31589.txt,5,5,1.0
new,pro,f3,1000,john_c_hutcheson,gutenberg_texts/21107.txt,5,0,0.0
new,pro,f3,1000,john_c_hutcheson,gutenberg_texts/24267.txt,5,0,0.0
new,pro,f3,1000,kathleen_thompson_norris,gutenberg_texts/3635.txt,5,0,0.0
new,pro,f3,1000,kathleen_thompson_norris,gutenberg_texts/4787.txt,5,0,0.0
new,pro,f3,1000,louis_joseph_vance,gutenberg_texts/8741.txt,5,5,1.0
new,pro,f3,1000,louis_joseph_vance,gutenberg_texts/9378.txt,5,5,1.0
new,pro,f3,1000,luis_senarens,gutenberg_texts/54629.txt,5,0,0.0
new,pro,f3,1000,luis_senarens,gutenberg_texts/54648.txt,5,1,0.2
new,pro,f3,1000,mildred_wirt,gutenberg_texts/34592.txt,5,0,0.0
new,pro,f3,1000,mildred_wirt,gutenberg_texts/34832.txt,5,1,0.2
new,pro,f3,1000,robert_sidney_bowen,gutenberg_texts/32331.txt,5,2,0.4
new,pro,f3,1000,robert_sidney_bowen,gutenberg_texts/32440.txt,5,0,0.0
new,pro,f3,1000,susan_warner,gutenberg_texts/16918.txt,5,0,0.0
new,pro,f3,1000,susan_warner,gutenberg_texts/8874.txt,5,0,0.0
new,pro,f3,2000,arthur_scott_bailey,gutenberg_texts/18656.txt,5,1,0.2
new,pro,f3,2000,arthur_scott_bailey,gutenberg_texts/9462.txt,5,0,0.0
new,pro,f3,2000,ethel_m_dell,gutenberg_texts/12360.txt,5,0,0.0
new,pro,f3,2000,ethel_m_dell,gutenberg_texts/13960.txt,5,0,0.0
new,pro,f3,2000,harold_l_goodwin,gutenberg_texts/31581.txt,5,5,1.0
new,pro,f3,2000,harold_l_goodwin,gutenberg_texts/31589.txt,5,5,1.0
new,pro,f3,2000,john_c_hutcheson,gutenberg_texts/21107.txt,5,0,0.0
new,pro,f3,2000,john_c_hutcheson,gutenberg_texts/24267.txt,5,0,0.0
new,pro,f3,2000,kathleen_thompson_norris,gutenberg_texts/3635.txt,5,0,0.0
new,pro,f3,2000,kathleen_thompson_norris,gutenberg_texts/4787.txt,5,0,0.0
new,pro,f3,2000,louis_joseph_vance,gutenberg_texts/8741.txt,5,5,1.0
new,pro,f3,2000,louis_joseph_vance,gutenberg_texts/9378.txt,5,5,1.0
new,pro,f3,2000,luis_senarens,gutenberg_texts/54629.txt,5,0,0.0
new,pro,f3,2000,luis_senarens,gutenberg_texts/54648.txt,5,0,0.0
new,pro,f3,2000,mildred_wirt,gutenberg_texts/34592.txt,5,0,0.0
new,pro,f3,2000,mildred_wirt,gutenberg_texts/34832.txt,5,1,0.2
new,pro,f3,2000,robert_sidney_bowen,gutenberg_texts/32331.txt,5,1,0.2
new,pro,f3,2000,robert_sidney_bowen,gutenberg_texts/32440.txt,5,0,0.0
new,pro,f3,2000,susan_warner,gutenberg_texts/16918.txt,5,0,0.0
new,pro,f3,2000,susan_warner,gutenberg_texts/8874.txt,5,0,0.0
new,pro,f3,4000,arthur_scott_bailey,gutenberg_texts/18656.txt,5,1,0.2
new,pro,f3,4000,arthur_scott_bailey,gutenberg_texts/9462.txt,5,0,0.0
new,pro,f3,4000,ethel_m_dell,gutenberg_texts/12360.txt,5,0,0.0
new,pro,f3,4000,ethel_m_dell,gutenberg_texts/13960.txt,5,0,0.0
new,pro,f3,4000,harold_l_goodwin,gutenberg_texts/31581.txt,5,5,1.0
new,pro,f3,4000,harold_l_goodwin,gutenberg_texts/31589.txt,5,5,1.0
new,pro,f3,4000,john_c_hutcheson,gutenberg_texts/21107.txt,5,0,0.0
new,pro,f3,4000,john_c_hutcheson,gutenberg_texts/24267.txt,5,0,0.0
new,pro,f3,4000,kathleen_thompson_norris,gutenberg_texts/3635.txt,5,0,0.0
new,pro,f3,4000,kathleen_thompson_norris,gutenberg_texts/4787.txt,5,0,0.0
new,pro,f3,4000,louis_joseph_vance,gutenberg_texts/8741.txt,5,5,1.0
new,pro,f3,4000,louis_joseph_vance,gutenberg_texts/9378.txt,5,5,1.0
new,pro,f3,4000,luis_senarens,gutenberg_texts/54629.txt,5,0,0.0
new,pro,f3,4000,luis_senarens,gutenberg_texts/54648.txt,5,0,0.0
new,pro,f3,4000,mildred_wirt,gutenberg_texts/34592.txt,5,0,0.0
new,pro,f3,4000,mildred_wirt,gutenberg_texts/34832.txt,5,0,0.0
new,pro,f3,4000,robert_sidney_bowen,gutenberg_texts/32331.txt,5,0,0.0
new,pro,f3,4000,robert_sidney_bowen,gutenberg_texts/32440.txt,5,0,0.0
new,pro,f3,4000,susan_warner,gutenberg_texts/16918.txt,5,0,0.0
new,pro,f3,4000,susan_warner,gutenberg_texts/8874.txt,5,0,0.0
